Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
advanced search1,Chrome 70.0.3538.110,,2018-12-04 11:52:30,2018-12-04 11:54:00,1m - 29.887s,FAILED
,,,,,,
Test Cases/Final/search_with_specialty,Chrome 70.0.3538.110,,2018-12-04 11:52:30,2018-12-04 11:53:10,39.338s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 11:52:31,2018-12-04 11:52:36,5.680s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 11:52:36,2018-12-04 11:52:38,1.151s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:52:38,2018-12-04 11:52:48,9.995s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:52:48,2018-12-04 11:52:49,1.453s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:52:49,2018-12-04 11:52:52,3.117s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:52:52,2018-12-04 11:52:53,1.297s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:52:53,2018-12-04 11:52:56,3.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:52:56,2018-12-04 11:52:57,0.096s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:52:57,2018-12-04 11:53:00,3.001s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 11:53:00,2018-12-04 11:53:00,0.190s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 11:53:00,2018-12-04 11:53:00,0.053s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:53:00,2018-12-04 11:53:10,10.003s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:10,0.001s,NOT_RUN
,,,,,,
Test Cases/Final/search with kind of school,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:26,16.590s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:10,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:10,0.002s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:10,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:10,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:10,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:10,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:53:10,2018-12-04 11:53:13,3.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:53:13,2018-12-04 11:53:13,0.157s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:53:13,2018-12-04 11:53:16,3.004s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 11:53:16,2018-12-04 11:53:16,0.234s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 11:53:16,2018-12-04 11:53:16,0.044s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:53:16,2018-12-04 11:53:26,10.002s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:53:26,2018-12-04 11:53:26,0.000s,NOT_RUN
,,,,,,
Test Cases/Final/search with country,Chrome 70.0.3538.110,,2018-12-04 11:53:26,2018-12-04 11:53:34,7.542s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 11:53:27,2018-12-04 11:53:27,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 11:53:27,2018-12-04 11:53:27,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:53:27,2018-12-04 11:53:27,0.001s,NOT_RUN
