Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
parent can join to school,Chrome 70.0.3538.110,,2018-12-08 14:28:00,2018-12-08 14:29:40,1m - 39.898s,FAILED
,,,,,,
Test Cases/Final/REG as parent,Chrome 70.0.3538.110,,2018-12-08 14:28:01,2018-12-08 14:28:46,45.100s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:28:01,2018-12-08 14:28:09,7.844s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:28:09,2018-12-08 14:28:10,1.145s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:28:10,2018-12-08 14:28:14,4.306s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:14,2018-12-08 14:28:19,5.024s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:19,2018-12-08 14:28:20,0.362s,PASSED
Statement - par_uname = org.apache.commons.lang.RandomStringUtils.randomAlphabetic(6),Chrome 70.0.3538.110,,2018-12-08 14:28:20,2018-12-08 14:28:20,0.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:20,2018-12-08 14:28:20,0.221s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:20,2018-12-08 14:28:20,0.303s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:20,2018-12-08 14:28:21,0.294s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:21,2018-12-08 14:28:21,0.302s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 14:28:21,2018-12-08 14:28:21,0.315s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:21,2018-12-08 14:28:24,3.001s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 14:28:24,2018-12-08 14:28:24,0.153s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:24,2018-12-08 14:28:27,3.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 14:28:27,2018-12-08 14:28:28,0.245s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:28,2018-12-08 14:28:33,5.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:33,2018-12-08 14:28:33,0.235s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:33,2018-12-08 14:28:33,0.303s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:33,2018-12-08 14:28:38,5.002s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-08 14:28:38,2018-12-08 14:28:38,0.190s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:38,2018-12-08 14:28:43,5.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:28:43,2018-12-08 14:28:46,2.406s,PASSED
,,,,,,
Test Cases/Final/logout - Copy,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:29:04,17.893s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:46,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:46,2018-12-08 14:28:51,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:28:51,2018-12-08 14:28:51,0.198s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:28:51,2018-12-08 14:28:56,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:28:56,2018-12-08 14:29:04,7.526s,PASSED
,,,,,,
Test Cases/Final/login as parent - Copy,Chrome 70.0.3538.110,,2018-12-08 14:29:04,2018-12-08 14:29:38,33.863s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:29:04,2018-12-08 14:29:04,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:29:04,2018-12-08 14:29:04,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:29:04,2018-12-08 14:29:15,11.292s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:29:15,2018-12-08 14:29:20,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:29:20,2018-12-08 14:29:20,0.190s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:29:20,2018-12-08 14:29:25,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:29:25,2018-12-08 14:29:25,0.143s,PASSED
