Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
student can compare between schools,Chrome 70.0.3538.110,,2018-12-08 15:00:13,2018-12-08 15:02:03,1m - 50.502s,FAILED
,,,,,,
Test Cases/Final/REG as student,Chrome 70.0.3538.110,,2018-12-08 15:00:13,2018-12-08 15:01:15,1m - 1.845s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:00:13,2018-12-08 15:00:17,4.022s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:00:17,2018-12-08 15:00:19,1.148s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:00:19,2018-12-08 15:00:24,5.639s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:00:24,2018-12-08 15:00:25,0.511s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:00:25,2018-12-08 15:00:28,3.022s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:00:28,2018-12-08 15:00:28,0.274s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:00:28,2018-12-08 15:00:31,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:00:31,2018-12-08 15:00:31,0.448s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:00:31,2018-12-08 15:00:34,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:00:34,2018-12-08 15:00:35,0.263s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:00:35,2018-12-08 15:00:38,3.000s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:00:38,2018-12-08 15:00:38,0.297s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:00:38,2018-12-08 15:00:41,3.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:00:41,2018-12-08 15:00:41,0.243s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:00:41,2018-12-08 15:00:44,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:00:44,2018-12-08 15:00:45,0.314s,PASSED
