Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
student can compare between schools,Chrome 70.0.3538.110,,2018-12-03 16:16:47,2018-12-03 16:19:10,2m - 22.392s,FAILED
,,,,,,
Test Cases/Final/REG as student,Chrome 70.0.3538.110,,2018-12-03 16:16:48,2018-12-03 16:17:50,1m - 2.084s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 16:16:48,2018-12-03 16:16:51,2.984s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 16:16:51,2018-12-03 16:16:52,1.142s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 16:16:52,2018-12-03 16:17:00,7.642s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 16:17:00,2018-12-03 16:17:00,0.418s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:00,2018-12-03 16:17:03,3.019s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 16:17:03,2018-12-03 16:17:03,0.292s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:03,2018-12-03 16:17:06,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 16:17:06,2018-12-03 16:17:07,0.454s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:07,2018-12-03 16:17:10,3.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 16:17:10,2018-12-03 16:17:10,0.284s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:10,2018-12-03 16:17:13,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 16:17:13,2018-12-03 16:17:13,0.250s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:13,2018-12-03 16:17:16,3.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 16:17:16,2018-12-03 16:17:17,0.285s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:17,2018-12-03 16:17:20,3.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 16:17:20,2018-12-03 16:17:20,0.210s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:20,2018-12-03 16:17:25,5.001s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-03 16:17:25,2018-12-03 16:17:25,0.169s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:25,2018-12-03 16:17:30,5.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 16:17:30,2018-12-03 16:17:30,0.125s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 16:17:30,2018-12-03 16:17:33,3.003s,PASSED
