Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
home search by each field,Chrome 70.0.3538.110,,2018-12-04 13:40:32,2018-12-04 13:42:07,1m - 34.601s,PASSED
,,,,,,
Test Cases/Final/home search by school name,Chrome 70.0.3538.110,,2018-12-04 13:40:32,2018-12-04 13:40:58,25.647s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 13:40:33,2018-12-04 13:40:36,3.294s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 13:40:36,2018-12-04 13:40:37,1.163s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 13:40:37,2018-12-04 13:40:46,9.293s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-04 13:40:46,2018-12-04 13:40:47,0.293s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-04 13:40:47,2018-12-04 13:40:47,0.001s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-04 13:40:47,2018-12-04 13:40:47,0.002s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-04 13:40:47,2018-12-04 13:40:47,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 13:40:47,2018-12-04 13:40:48,1.190s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 13:40:48,2018-12-04 13:40:58,10.020s,PASSED
,,,,,,
Test Cases/Final/home search by school category,Chrome 70.0.3538.110,,2018-12-04 13:40:58,2018-12-04 13:41:23,25.469s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 13:40:58,2018-12-04 13:40:58,0.006s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 13:40:58,2018-12-04 13:40:58,0.002s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 13:40:58,2018-12-04 13:41:00,1.484s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 13:41:00,2018-12-04 13:41:05,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-04 13:41:05,2018-12-04 13:41:05,0.001s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-04 13:41:05,2018-12-04 13:41:05,0.145s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 13:41:05,2018-12-04 13:41:10,5.004s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-04 13:41:10,2018-12-04 13:41:10,0.000s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-04 13:41:10,2018-12-04 13:41:10,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 13:41:10,2018-12-04 13:41:13,3.632s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 13:41:13,2018-12-04 13:41:23,10.004s,PASSED
,,,,,,
Test Cases/Final/home search by country,Chrome 70.0.3538.110,,2018-12-04 13:41:23,2018-12-04 13:41:42,18.606s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 13:41:24,2018-12-04 13:41:24,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 13:41:24,2018-12-04 13:41:24,0.002s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 13:41:24,2018-12-04 13:41:25,1.456s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-04 13:41:25,2018-12-04 13:41:25,0.001s,NOT_RUN
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-04 13:41:25,2018-12-04 13:41:25,0.001s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-04 13:41:25,2018-12-04 13:41:25,0.187s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 13:41:25,2018-12-04 13:41:30,5.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-04 13:41:30,2018-12-04 13:41:30,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 13:41:30,2018-12-04 13:41:32,1.794s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 13:41:32,2018-12-04 13:41:42,10.002s,PASSED
,,,,,,
Test Cases/Final/home search by city,Chrome 70.0.3538.110,,2018-12-04 13:41:42,2018-12-04 13:42:06,23.807s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 13:41:42,2018-12-04 13:41:42,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 13:41:42,2018-12-04 13:41:42,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 13:41:42,2018-12-04 13:41:43,1.336s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-04 13:41:43,2018-12-04 13:41:43,0.001s,NOT_RUN
