Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add review,Chrome 70.0.3538.110,,2018-12-05 13:00:50,2018-12-05 13:03:14,2m - 24.609s,FAILED
,,,,,,
Test Cases/Final/Reg as visitor,Chrome 70.0.3538.110,,2018-12-05 13:00:50,2018-12-05 13:02:27,1m - 36.926s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:00:50,2018-12-05 13:01:12,21.671s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:01:12,2018-12-05 13:01:13,1.200s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:01:13,2018-12-05 13:01:24,11.028s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:24,2018-12-05 13:01:27,3.037s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:01:27,2018-12-05 13:01:29,1.333s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:29,2018-12-05 13:01:32,3.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:01:32,2018-12-05 13:01:32,0.474s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:32,2018-12-05 13:01:35,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:01:35,2018-12-05 13:01:36,0.563s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:36,2018-12-05 13:01:39,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:01:39,2018-12-05 13:01:39,0.247s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:39,2018-12-05 13:01:42,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:01:42,2018-12-05 13:01:42,0.304s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:42,2018-12-05 13:01:45,3.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:01:45,2018-12-05 13:01:45,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:45,2018-12-05 13:01:48,3.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-05 13:01:48,2018-12-05 13:01:49,1.179s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:49,2018-12-05 13:01:52,3.001s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-05 13:01:52,2018-12-05 13:01:53,0.169s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:53,2018-12-05 13:01:56,3.001s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-05 13:01:56,2018-12-05 13:01:56,0.197s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:56,2018-12-05 13:01:59,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:01:59,2018-12-05 13:01:59,0.521s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:01:59,2018-12-05 13:02:02,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:02:02,2018-12-05 13:02:03,0.256s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:02:03,2018-12-05 13:02:06,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:02:06,2018-12-05 13:02:06,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:02:06,2018-12-05 13:02:09,3.001s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-05 13:02:09,2018-12-05 13:02:11,2.456s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:02:11,2018-12-05 13:02:14,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:02:14,2018-12-05 13:02:27,12.922s,PASSED
,,,,,,
Test Cases/Final/logout - Copy,Chrome 70.0.3538.110,,2018-12-05 13:02:27,2018-12-05 13:02:50,23.278s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:02:27,2018-12-05 13:02:37,10.065s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:02:37,2018-12-05 13:02:38,1.119s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:02:38,2018-12-05 13:02:45,6.157s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:02:45,2018-12-05 13:02:50,5.004s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:02:50,2018-12-05 13:02:50,0.748s,FAILED
,,,,,,
Test Cases/Final/Login - visitor - Copy,Chrome 70.0.3538.110,,2018-12-05 13:02:50,2018-12-05 13:03:10,20.099s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:02:50,2018-12-05 13:02:55,4.222s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:02:55,2018-12-05 13:02:56,1.115s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:02:56,2018-12-05 13:03:00,4.503s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:03:00,2018-12-05 13:03:10,10.006s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:03:10,2018-12-05 13:03:10,0.116s,FAILED
,,,,,,
Test Cases/Final/Add Review1,Chrome 70.0.3538.110,,2018-12-05 13:03:10,2018-12-05 13:03:14,3.274s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.002s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:03:11,2018-12-05 13:03:11,0.001s,NOT_RUN
