Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
home search by each field,Chrome 70.0.3538.110,,2018-12-08 15:27:42,2018-12-08 15:29:16,1m - 34.296s,PASSED
,,,,,,
Test Cases/Final/home search by school name,Chrome 70.0.3538.110,,2018-12-08 15:27:42,2018-12-08 15:28:08,25.982s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:27:43,2018-12-08 15:27:46,3.363s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:27:46,2018-12-08 15:27:47,1.150s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:27:47,2018-12-08 15:27:57,9.690s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:27:57,2018-12-08 15:27:57,0.296s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 15:27:57,2018-12-08 15:27:57,0.001s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:27:57,2018-12-08 15:27:57,0.001s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:27:57,2018-12-08 15:27:57,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:27:57,2018-12-08 15:27:58,1.176s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:27:58,2018-12-08 15:28:08,10.023s,PASSED
,,,,,,
Test Cases/Final/home search by school category,Chrome 70.0.3538.110,,2018-12-08 15:28:08,2018-12-08 15:28:33,24.525s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:28:09,2018-12-08 15:28:09,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:28:09,2018-12-08 15:28:09,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:28:09,2018-12-08 15:28:10,1.348s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:28:10,2018-12-08 15:28:15,5.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:28:15,2018-12-08 15:28:15,0.000s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:28:15,2018-12-08 15:28:15,0.203s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:28:15,2018-12-08 15:28:20,5.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:28:20,2018-12-08 15:28:20,0.005s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:28:20,2018-12-08 15:28:20,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:28:20,2018-12-08 15:28:23,2.781s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:28:23,2018-12-08 15:28:33,10.003s,PASSED
,,,,,,
Test Cases/Final/home search by country,Chrome 70.0.3538.110,,2018-12-08 15:28:33,2018-12-08 15:28:52,18.618s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:28:33,2018-12-08 15:28:33,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:28:33,2018-12-08 15:28:33,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:28:33,2018-12-08 15:28:34,1.335s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:28:34,2018-12-08 15:28:34,0.000s,NOT_RUN
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 15:28:34,2018-12-08 15:28:34,0.000s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:28:34,2018-12-08 15:28:35,0.188s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:28:35,2018-12-08 15:28:40,5.008s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:28:40,2018-12-08 15:28:40,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:28:40,2018-12-08 15:28:42,1.938s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:28:42,2018-12-08 15:28:52,10.003s,PASSED
,,,,,,
Test Cases/Final/home search by city,Chrome 70.0.3538.110,,2018-12-08 15:28:52,2018-12-08 15:29:16,24.110s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:28:52,2018-12-08 15:28:52,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:28:52,2018-12-08 15:28:52,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:28:52,2018-12-08 15:28:53,1.441s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:28:53,2018-12-08 15:28:53,0.004s,NOT_RUN
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 15:28:53,2018-12-08 15:28:53,0.000s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:28:53,2018-12-08 15:28:53,0.169s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:28:53,2018-12-08 15:28:58,5.005s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:28:58,2018-12-08 15:28:59,0.160s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:28:59,2018-12-08 15:29:04,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:29:04,2018-12-08 15:29:06,2.163s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:29:06,2018-12-08 15:29:16,10.002s,PASSED
"Statement - result = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(home search/search_result), false)",Chrome 70.0.3538.110,,2018-12-08 15:29:16,2018-12-08 15:29:16,0.001s,NOT_RUN
