Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
advanced search1,Chrome 70.0.3538.110,,2018-12-08 15:14:50,2018-12-08 15:16:32,1m - 42.631s,ERROR
,,,,,,
Test Cases/Final/search_with_specialty,Chrome 70.0.3538.110,,2018-12-08 15:14:50,2018-12-08 15:15:31,40.745s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:14:50,2018-12-08 15:14:57,6.932s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:14:57,2018-12-08 15:14:59,1.142s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:14:59,2018-12-08 15:15:09,10.273s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:15:09,2018-12-08 15:15:10,1.457s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:10,2018-12-08 15:15:13,3.017s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:15:13,2018-12-08 15:15:15,1.191s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:15,2018-12-08 15:15:18,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:15:18,2018-12-08 15:15:18,0.107s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:18,2018-12-08 15:15:21,3.003s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 15:15:21,2018-12-08 15:15:21,0.153s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 15:15:21,2018-12-08 15:15:21,0.094s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:21,2018-12-08 15:15:31,10.005s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:31,0.000s,PASSED
,,,,,,
Test Cases/Final/search with kind of school,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:48,16.799s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:31,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:31,0.008s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:31,0.004s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:31,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:31,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:31,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:31,2018-12-08 15:15:34,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:15:34,2018-12-08 15:15:34,0.169s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:34,2018-12-08 15:15:37,3.000s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 15:15:37,2018-12-08 15:15:38,0.357s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 15:15:38,2018-12-08 15:15:38,0.046s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:38,2018-12-08 15:15:48,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:48,0.000s,PASSED
,,,,,,
Test Cases/Final/search with country,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:56,7.870s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:48,0.309s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:48,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:48,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:48,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:48,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:48,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:48,2018-12-08 15:15:51,3.000s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:15:51,2018-12-08 15:15:51,0.139s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:51,2018-12-08 15:15:54,3.000s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 15:15:54,2018-12-08 15:15:55,0.226s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 15:15:55,2018-12-08 15:15:55,0.049s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:55,2018-12-08 15:15:56,1.001s,PASSED
,,,,,,
Test Cases/Final/search with city,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:16:13,17.507s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.001s,NOT_RUN
check,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.000s,NOT_RUN
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:56,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:56,2018-12-08 15:15:59,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:15:59,2018-12-08 15:15:59,0.117s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:15:59,2018-12-08 15:16:02,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 15:16:02,2018-12-08 15:16:03,1.106s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 15:16:03,2018-12-08 15:16:03,0.048s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:16:03,2018-12-08 15:16:13,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 15:16:13,2018-12-08 15:16:13,0.000s,PASSED
,,,,,,
Test Cases/Final/search with gender,Chrome 70.0.3538.110,,2018-12-08 15:16:13,2018-12-08 15:16:31,17.466s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:16:14,2018-12-08 15:16:14,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:16:14,2018-12-08 15:16:14,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:16:14,2018-12-08 15:16:14,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:16:14,2018-12-08 15:16:14,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:16:14,2018-12-08 15:16:14,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 15:16:14,2018-12-08 15:16:14,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 15:16:14,2018-12-08 15:16:17,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:16:17,2018-12-08 15:16:17,0.761s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:16:17,2018-12-08 15:16:20,3.003s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 15:16:20,2018-12-08 15:16:21,0.433s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:16:21,2018-12-08 15:16:31,10.003s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 15:16:31,2018-12-08 15:16:31,0.000s,PASSED
