Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
school can add event,Chrome 70.0.3538.110,,2018-12-08 15:20:59,2018-12-08 15:22:30,1m - 30.454s,ERROR
,,,,,,
Test Cases/Final/reg as school,Chrome 70.0.3538.110,,2018-12-08 15:20:59,2018-12-08 15:21:44,44.678s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:21:00,2018-12-08 15:21:03,3.125s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:21:03,2018-12-08 15:21:04,1.143s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:21:04,2018-12-08 15:21:16,11.631s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:16,2018-12-08 15:21:16,0.003s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:16,2018-12-08 15:21:16,0.420s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:16,2018-12-08 15:21:17,0.442s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:17,2018-12-08 15:21:17,0.582s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:17,2018-12-08 15:21:18,0.345s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:18,2018-12-08 15:21:18,0.308s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:18,2018-12-08 15:21:18,0.447s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:21:18,2018-12-08 15:21:19,0.246s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:19,2018-12-08 15:21:22,3.040s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:21:22,2018-12-08 15:21:22,0.161s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:22,2018-12-08 15:21:25,3.004s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:21:25,2018-12-08 15:21:25,0.158s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:25,2018-12-08 15:21:28,3.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:21:28,2018-12-08 15:21:28,0.173s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:28,2018-12-08 15:21:31,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:21:31,2018-12-08 15:21:31,0.194s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:31,2018-12-08 15:21:34,3.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:34,2018-12-08 15:21:34,0.155s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:34,2018-12-08 15:21:37,3.010s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:37,2018-12-08 15:21:38,0.161s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:21:38,2018-12-08 15:21:41,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:41,2018-12-08 15:21:41,0.433s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:21:41,2018-12-08 15:21:41,0.419s,PASSED
