Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
advanced search,Chrome 70.0.3538.110,,2018-12-08 13:07:15,2018-12-08 13:10:05,2m - 49.666s,ERROR
,,,,,,
Test Cases/Final/search_with_specialty,Chrome 70.0.3538.110,,2018-12-08 13:07:16,2018-12-08 13:08:04,48.084s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:07:16,2018-12-08 13:07:25,8.892s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:07:25,2018-12-08 13:07:26,1.147s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:07:26,2018-12-08 13:07:38,11.779s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:07:38,2018-12-08 13:07:39,1.210s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:07:39,2018-12-08 13:07:42,3.014s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:07:42,2018-12-08 13:07:43,1.631s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:07:43,2018-12-08 13:07:46,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:07:46,2018-12-08 13:07:50,3.629s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:07:50,2018-12-08 13:07:53,3.001s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 13:07:53,2018-12-08 13:07:53,0.186s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 13:07:53,2018-12-08 13:07:53,0.044s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:07:53,2018-12-08 13:08:03,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 13:08:03,2018-12-08 13:08:03,0.000s,PASSED
,,,,,,
Test Cases/Final/back to advanced search,Chrome 70.0.3538.110,,2018-12-08 13:08:04,2018-12-08 13:08:15,11.878s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:08:04,2018-12-08 13:08:09,5.485s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:09,2018-12-08 13:08:14,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:08:14,2018-12-08 13:08:15,1.284s,PASSED
,,,,,,
Test Cases/Final/search with kind of school,Chrome 70.0.3538.110,,2018-12-08 13:08:15,2018-12-08 13:08:32,16.610s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:08:16,2018-12-08 13:08:16,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:08:16,2018-12-08 13:08:16,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:08:16,2018-12-08 13:08:16,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:08:16,2018-12-08 13:08:16,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:16,2018-12-08 13:08:16,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:08:16,2018-12-08 13:08:16,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:16,2018-12-08 13:08:19,3.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:08:19,2018-12-08 13:08:19,0.102s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:19,2018-12-08 13:08:22,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 13:08:22,2018-12-08 13:08:22,0.157s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 13:08:22,2018-12-08 13:08:22,0.031s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:22,2018-12-08 13:08:32,10.001s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 13:08:32,2018-12-08 13:08:32,0.001s,PASSED
,,,,,,
Test Cases/Final/back to advanced search1,Chrome 70.0.3538.110,,2018-12-08 13:08:32,2018-12-08 13:08:40,7.549s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:08:32,2018-12-08 13:08:33,0.994s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:33,2018-12-08 13:08:38,5.005s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:08:38,2018-12-08 13:08:40,1.267s,PASSED
,,,,,,
Test Cases/Final/search with country,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:47,7.461s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:40,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:40,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:40,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:40,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:40,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:40,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:40,2018-12-08 13:08:43,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:08:43,2018-12-08 13:08:43,0.106s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:08:43,2018-12-08 13:08:46,3.002s,PASSED
