Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
advanced search1,Chrome 70.0.3538.110,,2018-12-04 15:19:03,2018-12-04 15:20:45,1m - 42.684s,ERROR
,,,,,,
Test Cases/Final/search_with_specialty,Chrome 70.0.3538.110,,2018-12-04 15:19:03,2018-12-04 15:19:48,44.376s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-04 15:19:03,2018-12-04 15:19:12,8.409s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 15:19:12,2018-12-04 15:19:13,1.155s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 15:19:13,2018-12-04 15:19:24,11.327s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 15:19:24,2018-12-04 15:19:26,1.632s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:26,2018-12-04 15:19:29,3.024s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 15:19:29,2018-12-04 15:19:31,1.506s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:31,2018-12-04 15:19:34,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 15:19:34,2018-12-04 15:19:34,0.079s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:34,2018-12-04 15:19:37,3.001s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 15:19:37,2018-12-04 15:19:37,0.878s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 15:19:37,2018-12-04 15:19:38,0.054s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:38,2018-12-04 15:19:48,10.006s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:48,0.001s,PASSED
,,,,,,
Test Cases/Final/search with kind of school,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:20:04,16.556s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:48,0.003s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:48,0.002s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:48,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:48,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:48,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:48,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:48,2018-12-04 15:19:51,3.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 15:19:51,2018-12-04 15:19:51,0.152s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:51,2018-12-04 15:19:54,3.001s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 15:19:54,2018-12-04 15:19:54,0.184s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 15:19:54,2018-12-04 15:19:54,0.071s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:19:54,2018-12-04 15:20:04,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:04,0.000s,PASSED
,,,,,,
Test Cases/Final/search with country,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:12,7.414s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:04,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:04,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:04,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:04,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:04,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:04,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 15:20:04,2018-12-04 15:20:07,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 15:20:07,2018-12-04 15:20:07,0.107s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:20:07,2018-12-04 15:20:10,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 15:20:10,2018-12-04 15:20:10,0.113s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 15:20:10,2018-12-04 15:20:11,0.051s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 15:20:11,2018-12-04 15:20:12,1.003s,PASSED
,,,,,,
Test Cases/Final/search with city,Chrome 70.0.3538.110,,2018-12-04 15:20:12,2018-12-04 15:20:28,16.422s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-04 15:20:12,2018-12-04 15:20:12,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 15:20:12,2018-12-04 15:20:12,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 15:20:12,2018-12-04 15:20:12,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 15:20:12,2018-12-04 15:20:12,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 15:20:12,2018-12-04 15:20:12,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 15:20:12,2018-12-04 15:20:12,0.000s,NOT_RUN
