Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add review,Chrome 70.0.3538.110,,2018-12-03 13:07:52,2018-12-03 13:09:49,1m - 57.108s,FAILED
,,,,,,
Test Cases/Final/Reg as visitor,Chrome 70.0.3538.110,,2018-12-03 13:07:53,2018-12-03 13:08:53,1m - 0.101s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 13:07:53,2018-12-03 13:07:56,3.286s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 13:07:56,2018-12-03 13:07:57,1.150s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 13:07:57,2018-12-03 13:08:04,6.198s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:04,2018-12-03 13:08:07,3.024s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:07,2018-12-03 13:08:07,0.293s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:07,2018-12-03 13:08:10,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:10,2018-12-03 13:08:10,0.256s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:10,2018-12-03 13:08:13,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:13,2018-12-03 13:08:13,0.383s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:13,2018-12-03 13:08:16,3.005s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:16,2018-12-03 13:08:17,0.230s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:17,2018-12-03 13:08:20,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:20,2018-12-03 13:08:20,0.196s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:20,2018-12-03 13:08:23,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:23,2018-12-03 13:08:23,0.217s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:23,2018-12-03 13:08:26,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 13:08:26,2018-12-03 13:08:26,0.129s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:26,2018-12-03 13:08:29,3.002s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-03 13:08:29,2018-12-03 13:08:29,0.155s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:29,2018-12-03 13:08:32,3.000s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-03 13:08:32,2018-12-03 13:08:33,0.150s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:33,2018-12-03 13:08:36,3.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:36,2018-12-03 13:08:36,0.239s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:36,2018-12-03 13:08:39,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:39,2018-12-03 13:08:39,0.278s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:39,2018-12-03 13:08:42,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:08:42,2018-12-03 13:08:42,0.348s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:42,2018-12-03 13:08:45,3.002s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-03 13:08:45,2018-12-03 13:08:46,0.057s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:08:46,2018-12-03 13:08:49,3.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 13:08:49,2018-12-03 13:08:53,4.110s,PASSED
,,,,,,
Test Cases/Final/logout,Chrome 70.0.3538.110,,2018-12-03 13:08:53,2018-12-03 13:09:39,45.953s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 13:08:53,2018-12-03 13:08:53,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 13:08:53,2018-12-03 13:08:53,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 13:08:53,2018-12-03 13:09:02,9.296s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 13:09:02,2018-12-03 13:09:02,0.135s,PASSED
