Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
superadmin can add jobs,Chrome 70.0.3538.110,,2018-12-03 15:35:33,2018-12-03 15:36:26,52.680s,FAILED
,,,,,,
Test Cases/Final/Login - superadmin,Chrome 70.0.3538.110,,2018-12-03 15:35:34,2018-12-03 15:36:15,41.812s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 15:35:34,2018-12-03 15:35:38,3.603s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 15:35:38,2018-12-03 15:35:39,1.155s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:35:39,2018-12-03 15:35:58,19.079s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 15:35:58,2018-12-03 15:36:08,10.023s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 15:36:08,2018-12-03 15:36:08,0.134s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 15:36:08,2018-12-03 15:36:13,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 15:36:13,2018-12-03 15:36:13,0.196s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 15:36:13,2018-12-03 15:36:13,0.158s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 15:36:13,2018-12-03 15:36:15,2.100s,PASSED
,,,,,,
Test Cases/Final/nav_to_HS,Chrome 70.0.3538.110,,2018-12-03 15:36:15,2018-12-03 15:36:24,8.941s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:36:16,2018-12-03 15:36:24,8.696s,PASSED
,,,,,,
Test Cases/Final/add_jobs,Chrome 70.0.3538.110,,2018-12-03 15:36:24,2018-12-03 15:36:25,0.780s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.004s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.002s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.002s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 15:36:25,2018-12-03 15:36:25,0.526s,FAILED
