Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
home search by each field,Chrome 70.0.3538.110,,2018-12-08 13:22:00,2018-12-08 13:23:37,1m - 37.097s,PASSED
,,,,,,
Test Cases/Final/home search by school name,Chrome 70.0.3538.110,,2018-12-08 13:22:00,2018-12-08 13:22:28,28.414s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:22:00,2018-12-08 13:22:06,5.890s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:22:06,2018-12-08 13:22:07,1.144s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:22:07,2018-12-08 13:22:17,9.212s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:22:17,2018-12-08 13:22:17,0.508s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 13:22:17,2018-12-08 13:22:17,0.001s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 13:22:17,2018-12-08 13:22:17,0.001s,NOT_RUN
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 13:22:17,2018-12-08 13:22:17,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:22:17,2018-12-08 13:22:18,1.324s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:22:18,2018-12-08 13:22:28,10.037s,PASSED
,,,,,,
Test Cases/Final/home search by school category,Chrome 70.0.3538.110,,2018-12-08 13:22:28,2018-12-08 13:22:53,24.333s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:22:29,2018-12-08 13:22:29,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:22:29,2018-12-08 13:22:29,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:22:29,2018-12-08 13:22:30,1.218s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:22:30,2018-12-08 13:22:35,5.002s,PASSED
