Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
school can add event,Chrome 70.0.3538.110,,2018-12-08 16:12:42,2018-12-08 16:17:24,4m - 41.935s,FAILED
,,,,,,
Test Cases/Final/reg as school,Chrome 70.0.3538.110,,2018-12-08 16:12:42,2018-12-08 16:15:28,2m - 45.858s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 16:12:43,2018-12-08 16:12:46,3.112s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 16:12:46,2018-12-08 16:12:47,1.161s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 16:12:47,2018-12-08 16:12:52,4.850s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:12:52,2018-12-08 16:12:52,0.003s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 16:12:52,2018-12-08 16:12:52,0.514s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:12:52,2018-12-08 16:12:53,0.452s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:12:53,2018-12-08 16:12:53,0.597s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:12:53,2018-12-08 16:12:54,0.324s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:12:54,2018-12-08 16:12:54,0.310s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:12:54,2018-12-08 16:12:54,0.379s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:12:54,2018-12-08 16:12:54,0.222s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:12:54,2018-12-08 16:12:57,3.033s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:12:57,2018-12-08 16:12:58,0.156s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:12:58,2018-12-08 16:13:01,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:13:01,2018-12-08 16:13:01,0.171s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:01,2018-12-08 16:13:04,3.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:13:04,2018-12-08 16:13:04,0.162s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:04,2018-12-08 16:13:07,3.001s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:13:07,2018-12-08 16:13:07,0.170s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:07,2018-12-08 16:13:10,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:10,2018-12-08 16:13:10,0.160s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:10,2018-12-08 16:13:13,3.005s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:13,2018-12-08 16:13:14,0.183s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:14,2018-12-08 16:13:17,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:17,2018-12-08 16:13:17,0.422s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:17,2018-12-08 16:13:22,5.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:22,2018-12-08 16:13:22,0.402s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:22,2018-12-08 16:13:27,5.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:27,2018-12-08 16:13:28,0.660s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:28,2018-12-08 16:13:33,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:33,2018-12-08 16:13:34,0.615s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:34,2018-12-08 16:13:39,5.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:39,2018-12-08 16:13:40,0.880s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:40,2018-12-08 16:13:45,5.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:13:45,2018-12-08 16:13:45,0.704s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:45,2018-12-08 16:13:50,5.003s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-08 16:13:50,2018-12-08 16:13:50,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:50,2018-12-08 16:13:55,5.009s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:13:55,2018-12-08 16:13:55,0.200s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:13:55,2018-12-08 16:14:00,5.004s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:14:00,2018-12-08 16:14:01,0.180s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:01,2018-12-08 16:14:06,5.001s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:14:06,2018-12-08 16:14:06,0.166s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:06,2018-12-08 16:14:11,5.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 16:14:11,2018-12-08 16:14:11,0.172s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:11,2018-12-08 16:14:16,5.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:16,2018-12-08 16:14:16,0.289s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:16,2018-12-08 16:14:21,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:21,2018-12-08 16:14:21,0.209s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:21,2018-12-08 16:14:26,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:26,2018-12-08 16:14:27,0.193s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:27,2018-12-08 16:14:32,5.008s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:32,2018-12-08 16:14:32,0.206s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:32,2018-12-08 16:14:37,5.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:37,2018-12-08 16:14:37,0.192s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:37,2018-12-08 16:14:42,5.005s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:42,2018-12-08 16:14:42,0.209s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:42,2018-12-08 16:14:47,5.005s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:47,2018-12-08 16:14:47,0.177s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:47,2018-12-08 16:14:52,5.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:52,2018-12-08 16:14:53,0.173s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:53,2018-12-08 16:14:58,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:14:58,2018-12-08 16:14:58,0.443s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:14:58,2018-12-08 16:15:03,5.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:15:03,2018-12-08 16:15:04,0.743s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:04,2018-12-08 16:15:09,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 16:15:09,2018-12-08 16:15:10,0.661s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:10,2018-12-08 16:15:15,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 16:15:15,2018-12-08 16:15:18,3.419s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:18,2018-12-08 16:15:23,5.003s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:23,2018-12-08 16:15:28,5.001s,PASSED
verifyElementPresent,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.001s,NOT_RUN
,,,,,,
Test Cases/Final/logout,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:46,17.669s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.016s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:28,0.096s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 16:15:28,2018-12-08 16:15:33,5.006s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 16:15:33,2018-12-08 16:15:46,12.371s,PASSED
,,,,,,
Test Cases/Final/add_event,Chrome 70.0.3538.110,,2018-12-08 16:15:46,2018-12-08 16:17:23,1m - 37.296s,FAILED
