Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
school can add event,Chrome 70.0.3538.110,,2018-12-08 14:24:25,2018-12-08 14:27:19,2m - 54.552s,FAILED
,,,,,,
Test Cases/Final/reg as school,Chrome 70.0.3538.110,,2018-12-08 14:24:25,2018-12-08 14:25:17,52.269s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:24:26,2018-12-08 14:24:33,7.283s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:24:33,2018-12-08 14:24:34,1.144s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:24:34,2018-12-08 14:24:46,12.283s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:24:46,2018-12-08 14:24:46,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 14:24:46,2018-12-08 14:24:48,1.677s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:24:48,2018-12-08 14:24:48,0.402s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:24:48,2018-12-08 14:24:49,0.485s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:24:49,2018-12-08 14:24:50,1.200s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:24:50,2018-12-08 14:24:50,0.304s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:24:50,2018-12-08 14:24:51,0.344s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 14:24:51,2018-12-08 14:24:51,0.257s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:24:51,2018-12-08 14:24:54,3.023s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 14:24:54,2018-12-08 14:24:54,0.224s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:24:54,2018-12-08 14:24:57,3.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 14:24:57,2018-12-08 14:24:58,0.712s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:24:58,2018-12-08 14:25:01,3.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 14:25:01,2018-12-08 14:25:02,1.320s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:02,2018-12-08 14:25:05,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 14:25:05,2018-12-08 14:25:06,1.030s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:06,2018-12-08 14:25:16,10.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:25:16,2018-12-08 14:25:17,1.135s,FAILED
,,,,,,
Test Cases/Final/logout - Copy,Chrome 70.0.3538.110,,2018-12-08 14:25:17,2018-12-08 14:26:00,42.657s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:18,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:18,2018-12-08 14:25:23,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:25:23,2018-12-08 14:25:23,0.272s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:25:23,2018-12-08 14:25:28,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:25:28,2018-12-08 14:26:00,31.933s,FAILED
,,,,,,
Test Cases/Final/Login - school - Copy,Chrome 70.0.3538.110,,2018-12-08 14:26:00,2018-12-08 14:26:37,37.073s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:26:00,2018-12-08 14:26:06,5.307s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:26:06,2018-12-08 14:26:07,1.114s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:26:07,2018-12-08 14:26:17,10.667s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:26:17,2018-12-08 14:26:27,10.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:26:27,2018-12-08 14:26:28,0.617s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:26:28,2018-12-08 14:26:33,5.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:26:33,2018-12-08 14:26:34,0.574s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:26:34,2018-12-08 14:26:34,0.144s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:26:34,2018-12-08 14:26:36,2.590s,PASSED
,,,,,,
Test Cases/Final/add_event,Chrome 70.0.3538.110,,2018-12-08 14:26:37,2018-12-08 14:27:17,39.607s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:26:38,2018-12-08 14:26:49,11.658s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:26:49,2018-12-08 14:26:52,3.004s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:26:52,2018-12-08 14:26:53,1.126s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:26:53,2018-12-08 14:26:56,3.001s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:26:56,2018-12-08 14:27:09,12.105s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:27:09,2018-12-08 14:27:09,0.006s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 14:27:09,2018-12-08 14:27:09,0.324s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:27:09,2018-12-08 14:27:12,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:27:12,2018-12-08 14:27:13,1.022s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:27:13,2018-12-08 14:27:13,0.269s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:27:13,2018-12-08 14:27:15,1.782s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:27:15,2018-12-08 14:27:17,1.848s,FAILED
