Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add review,Chrome 70.0.3538.110,,2018-12-05 13:06:52,2018-12-05 13:09:52,2m - 59.673s,FAILED
,,,,,,
Test Cases/Final/REG as student,Chrome 70.0.3538.110,,2018-12-05 13:06:53,2018-12-05 13:07:56,1m - 3.400s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:06:53,2018-12-05 13:06:58,5.134s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:06:58,2018-12-05 13:06:59,1.147s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:06:59,2018-12-05 13:07:08,8.709s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:08,2018-12-05 13:07:09,0.692s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:09,2018-12-05 13:07:12,3.022s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:12,2018-12-05 13:07:12,0.302s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:12,2018-12-05 13:07:15,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:15,2018-12-05 13:07:15,0.435s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:15,2018-12-05 13:07:18,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:18,2018-12-05 13:07:19,0.363s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:19,2018-12-05 13:07:22,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:22,2018-12-05 13:07:22,0.212s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:22,2018-12-05 13:07:25,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:25,2018-12-05 13:07:25,0.261s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:25,2018-12-05 13:07:28,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-05 13:07:28,2018-12-05 13:07:29,0.717s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:29,2018-12-05 13:07:34,5.001s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-05 13:07:34,2018-12-05 13:07:34,0.241s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:34,2018-12-05 13:07:39,5.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-05 13:07:39,2018-12-05 13:07:39,0.136s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:39,2018-12-05 13:07:42,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:42,2018-12-05 13:07:43,0.278s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:43,2018-12-05 13:07:46,3.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:46,2018-12-05 13:07:46,0.380s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:46,2018-12-05 13:07:49,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-05 13:07:49,2018-12-05 13:07:49,0.160s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:49,2018-12-05 13:07:52,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-05 13:07:52,2018-12-05 13:07:52,0.204s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:52,2018-12-05 13:07:55,3.003s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-05 13:07:55,2018-12-05 13:07:56,0.583s,FAILED
,,,,,,
Test Cases/Final/logout - Copy,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:08:38,41.826s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:07:56,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:07:56,2018-12-05 13:08:01,5.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:08:01,2018-12-05 13:08:02,0.377s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:02,2018-12-05 13:08:07,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:08:07,2018-12-05 13:08:38,31.214s,FAILED
,,,,,,
Test Cases/Final/Login as student - Copy,Chrome 70.0.3538.110,,2018-12-05 13:08:38,2018-12-05 13:08:58,19.663s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:08:38,2018-12-05 13:08:38,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:08:38,2018-12-05 13:08:38,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:08:38,2018-12-05 13:08:38,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:38,2018-12-05 13:08:43,5.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:08:43,2018-12-05 13:08:43,0.107s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:43,2018-12-05 13:08:46,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:08:46,2018-12-05 13:08:46,0.302s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:46,2018-12-05 13:08:49,3.000s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-05 13:08:49,2018-12-05 13:08:50,0.148s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:50,2018-12-05 13:08:53,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:08:53,2018-12-05 13:08:58,4.896s,PASSED
,,,,,,
Test Cases/Final/Add Review1,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:09:50,52.469s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:08:58,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-05 13:08:58,2018-12-05 13:09:01,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:09:01,2018-12-05 13:09:16,15.153s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-05 13:09:16,2018-12-05 13:09:19,3.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-05 13:09:19,2018-12-05 13:09:50,31.154s,FAILED
