Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
parent can join to school,Chrome 70.0.3538.110,,2018-12-03 14:48:12,2018-12-03 14:49:54,1m - 41.781s,ERROR
,,,,,,
Test Cases/Final/REG as parent,Chrome 70.0.3538.110,,2018-12-03 14:48:12,2018-12-03 14:48:42,29.850s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:48:13,2018-12-03 14:48:16,3.064s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:48:16,2018-12-03 14:48:17,1.148s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:48:17,2018-12-03 14:48:21,4.321s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:21,2018-12-03 14:48:26,5.029s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:26,2018-12-03 14:48:27,0.312s,PASSED
Statement - par_uname = org.apache.commons.lang.RandomStringUtils.randomAlphabetic(6),Chrome 70.0.3538.110,,2018-12-03 14:48:27,2018-12-03 14:48:27,0.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:27,2018-12-03 14:48:27,0.251s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:27,2018-12-03 14:48:27,0.327s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:27,2018-12-03 14:48:28,0.280s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:28,2018-12-03 14:48:28,0.237s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 14:48:28,2018-12-03 14:48:28,0.150s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:28,2018-12-03 14:48:31,3.002s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-03 14:48:31,2018-12-03 14:48:31,0.196s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:31,2018-12-03 14:48:34,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 14:48:34,2018-12-03 14:48:34,0.166s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:34,2018-12-03 14:48:39,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:39,2018-12-03 14:48:40,0.298s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:40,2018-12-03 14:48:40,0.319s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-03 14:48:40,2018-12-03 14:48:40,0.073s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:48:40,2018-12-03 14:48:42,2.304s,PASSED
,,,,,,
Test Cases/Final/nav_to_HS,Chrome 70.0.3538.110,,2018-12-03 14:48:42,2018-12-03 14:48:54,11.957s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:48:42,2018-12-03 14:48:54,11.821s,PASSED
,,,,,,
Test Cases/Final/logout,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:49:01,6.984s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.002s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:54,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:48:54,2018-12-03 14:48:55,0.082s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:48:55,2018-12-03 14:49:00,5.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:49:00,2018-12-03 14:49:01,1.677s,PASSED
,,,,,,
Test Cases/Final/login as parent,Chrome 70.0.3538.110,,2018-12-03 14:49:01,2018-12-03 14:49:37,35.991s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:49:01,2018-12-03 14:49:04,2.760s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:49:04,2018-12-03 14:49:05,1.121s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:49:05,2018-12-03 14:49:15,9.611s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:15,2018-12-03 14:49:20,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:49:20,2018-12-03 14:49:20,0.077s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:20,2018-12-03 14:49:25,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:49:25,2018-12-03 14:49:25,0.144s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:25,2018-12-03 14:49:30,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:49:30,2018-12-03 14:49:30,0.115s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:30,2018-12-03 14:49:35,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:49:35,2018-12-03 14:49:37,1.994s,PASSED
,,,,,,
Test Cases/Final/JoinToSchoool,Chrome 70.0.3538.110,,2018-12-03 14:49:37,2018-12-03 14:49:53,15.871s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:49:37,2018-12-03 14:49:37,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:49:37,2018-12-03 14:49:37,0.002s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:49:37,2018-12-03 14:49:37,0.002s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:37,2018-12-03 14:49:37,0.004s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.002s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.002s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:38,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:49:38,2018-12-03 14:49:39,1.881s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:39,2018-12-03 14:49:42,3.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:49:42,2018-12-03 14:49:44,1.539s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:44,2018-12-03 14:49:47,3.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:49:47,2018-12-03 14:49:48,1.151s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:49:48,2018-12-03 14:49:53,5.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:49:53,2018-12-03 14:49:53,0.004s,PASSED
