Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add review,Chrome 70.0.3538.110,,2018-12-08 11:51:42,2018-12-08 11:53:47,2m - 5.041s,FAILED
,,,,,,
Test Cases/Final/REG as student,Chrome 70.0.3538.110,,2018-12-08 11:51:42,2018-12-08 11:52:52,1m - 9.486s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 11:51:42,2018-12-08 11:51:45,2.946s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 11:51:45,2018-12-08 11:51:47,1.364s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 11:51:47,2018-12-08 11:51:52,5.559s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:51:52,2018-12-08 11:51:53,0.421s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:51:53,2018-12-08 11:51:56,3.023s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:51:56,2018-12-08 11:51:56,0.362s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:51:56,2018-12-08 11:51:59,3.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:51:59,2018-12-08 11:52:00,0.620s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:00,2018-12-08 11:52:03,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:52:03,2018-12-08 11:52:03,0.387s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:03,2018-12-08 11:52:06,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:52:06,2018-12-08 11:52:06,0.243s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:06,2018-12-08 11:52:09,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:52:09,2018-12-08 11:52:10,0.281s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:10,2018-12-08 11:52:13,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 11:52:13,2018-12-08 11:52:15,2.239s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:15,2018-12-08 11:52:20,5.003s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 11:52:20,2018-12-08 11:52:20,0.211s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:20,2018-12-08 11:52:25,5.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 11:52:25,2018-12-08 11:52:25,0.139s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:25,2018-12-08 11:52:28,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:52:28,2018-12-08 11:52:28,0.233s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:28,2018-12-08 11:52:31,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 11:52:31,2018-12-08 11:52:32,0.371s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 11:52:32,2018-12-08 11:52:35,3.002s,PASSED
