Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
superadmin can add jobs,Chrome 70.0.3538.110,,2018-12-08 14:53:28,2018-12-08 14:54:23,55.465s,FAILED
,,,,,,
Test Cases/Final/Login - superadmin,Chrome 70.0.3538.110,,2018-12-08 14:53:28,2018-12-08 14:54:07,39.691s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:53:28,2018-12-08 14:53:31,2.997s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:53:31,2018-12-08 14:53:32,1.140s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:53:32,2018-12-08 14:53:50,17.779s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:53:50,2018-12-08 14:54:00,10.032s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:54:00,2018-12-08 14:54:00,0.092s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 14:54:00,2018-12-08 14:54:05,5.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:54:05,2018-12-08 14:54:05,0.207s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 14:54:05,2018-12-08 14:54:05,0.136s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 14:54:05,2018-12-08 14:54:07,2.071s,PASSED
,,,,,,
Test Cases/Final/nav_to_HS,Chrome 70.0.3538.110,,2018-12-08 14:54:07,2018-12-08 14:54:17,9.667s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:54:08,2018-12-08 14:54:17,9.522s,PASSED
,,,,,,
Test Cases/Final/add_jobs,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:22,5.105s,FAILED
click,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.002s,NOT_RUN
openBrowser,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:17,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 14:54:17,2018-12-08 14:54:22,4.861s,FAILED
