Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add review,Chrome 70.0.3538.110,,2018-12-08 12:02:48,2018-12-08 12:05:03,2m - 15.475s,PASSED
,,,,,,
Test Cases/Final/Reg as visitor,Chrome 70.0.3538.110,,2018-12-08 12:02:48,2018-12-08 12:03:49,1m - 1.032s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 12:02:48,2018-12-08 12:02:57,8.483s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 12:02:57,2018-12-08 12:02:58,1.150s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 12:02:58,2018-12-08 12:03:02,3.887s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:03:02,2018-12-08 12:03:05,3.050s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:03:05,2018-12-08 12:03:06,0.571s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:03:06,2018-12-08 12:03:09,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:03:09,2018-12-08 12:03:09,0.231s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:03:09,2018-12-08 12:03:12,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:03:12,2018-12-08 12:03:12,0.302s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:03:12,2018-12-08 12:03:15,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:03:15,2018-12-08 12:03:15,0.248s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:03:15,2018-12-08 12:03:18,3.000s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:03:18,2018-12-08 12:03:19,0.271s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:03:19,2018-12-08 12:03:22,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:03:22,2018-12-08 12:03:22,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 12:03:22,2018-12-08 12:03:25,3.003s,PASSED
