Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
student can compare between schools,Chrome 70.0.3538.110,,2018-12-03 15:47:46,2018-12-03 15:49:25,1m - 39.025s,FAILED
,,,,,,
Test Cases/Final/REG as student,Chrome 70.0.3538.110,,2018-12-03 15:47:47,2018-12-03 15:48:29,42.538s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 15:47:47,2018-12-03 15:47:50,3.282s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 15:47:50,2018-12-03 15:47:51,1.190s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:47:51,2018-12-03 15:47:58,6.074s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 15:47:58,2018-12-03 15:48:29,31.614s,FAILED
,,,,,,
Test Cases/Final/logout,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:48,19.032s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.001s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.003s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.004s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.002s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:29,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 15:48:29,2018-12-03 15:48:48,18.773s,FAILED
,,,,,,
Test Cases/Final/Login as student,Chrome 70.0.3538.110,,2018-12-03 15:48:48,2018-12-03 15:49:00,12.209s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 15:48:48,2018-12-03 15:48:48,0.010s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 15:48:48,2018-12-03 15:48:48,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:48:48,2018-12-03 15:48:48,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:48:48,2018-12-03 15:48:48,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 15:48:48,2018-12-03 15:49:00,12.029s,FAILED
,,,,,,
Test Cases/Final/nav_to_HS,Chrome 70.0.3538.110,,2018-12-03 15:49:00,2018-12-03 15:49:13,12.143s,FAILED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:49:01,2018-12-03 15:49:13,12.025s,FAILED
,,,,,,
Test Cases/Final/comparison between schools,Chrome 70.0.3538.110,,2018-12-03 15:49:13,2018-12-03 15:49:25,12.172s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 15:49:13,2018-12-03 15:49:13,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 15:49:13,2018-12-03 15:49:13,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 15:49:13,2018-12-03 15:49:13,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 15:49:13,2018-12-03 15:49:13,0.002s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 15:49:13,2018-12-03 15:49:25,12.022s,FAILED
