Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
advanced search,Chrome 70.0.3538.110,,2018-12-04 11:45:02,2018-12-04 11:47:46,2m - 44.149s,FAILED
,,,,,,
Test Cases/Final/search_with_specialty,Chrome 70.0.3538.110,,2018-12-04 11:45:03,2018-12-04 11:45:46,43.288s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 11:45:03,2018-12-04 11:45:09,6.733s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 11:45:10,2018-12-04 11:45:11,1.188s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:45:11,2018-12-04 11:45:23,12.598s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:45:23,2018-12-04 11:45:25,1.893s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:45:25,2018-12-04 11:45:28,3.025s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:45:28,2018-12-04 11:45:30,1.302s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:45:30,2018-12-04 11:45:33,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:45:33,2018-12-04 11:45:33,0.095s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:45:33,2018-12-04 11:45:36,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 11:45:36,2018-12-04 11:45:36,0.149s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 11:45:36,2018-12-04 11:45:36,0.052s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:45:36,2018-12-04 11:45:46,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-04 11:45:46,2018-12-04 11:45:46,0.001s,NOT_RUN
,,,,,,
Test Cases/Final/back to advanced search,Chrome 70.0.3538.110,,2018-12-04 11:45:46,2018-12-04 11:45:57,10.832s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:45:46,2018-12-04 11:45:50,4.269s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:45:50,2018-12-04 11:45:55,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:45:55,2018-12-04 11:45:57,1.400s,PASSED
,,,,,,
Test Cases/Final/search with kind of school,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:46:13,16.528s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:45:57,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:45:57,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:45:57,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:45:57,0.002s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:45:57,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:45:57,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:45:57,2018-12-04 11:46:00,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:46:00,2018-12-04 11:46:00,0.081s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:00,2018-12-04 11:46:03,3.004s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 11:46:03,2018-12-04 11:46:03,0.234s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 11:46:03,2018-12-04 11:46:03,0.031s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:03,2018-12-04 11:46:13,10.003s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:13,2018-12-04 11:46:13,0.000s,NOT_RUN
,,,,,,
Test Cases/Final/back to advanced search1,Chrome 70.0.3538.110,,2018-12-04 11:46:13,2018-12-04 11:46:21,8.191s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:46:13,2018-12-04 11:46:15,1.570s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:15,2018-12-04 11:46:20,5.005s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:46:20,2018-12-04 11:46:21,1.475s,PASSED
,,,,,,
Test Cases/Final/search with country,Chrome 70.0.3538.110,,2018-12-04 11:46:21,2018-12-04 11:46:29,7.378s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 11:46:22,2018-12-04 11:46:22,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 11:46:22,2018-12-04 11:46:22,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:46:22,2018-12-04 11:46:22,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:46:22,2018-12-04 11:46:22,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:22,2018-12-04 11:46:22,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:46:22,2018-12-04 11:46:22,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:22,2018-12-04 11:46:25,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:46:25,2018-12-04 11:46:25,0.092s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:25,2018-12-04 11:46:28,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 11:46:28,2018-12-04 11:46:28,0.119s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 11:46:28,2018-12-04 11:46:28,0.027s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:28,2018-12-04 11:46:29,1.003s,PASSED
,,,,,,
Test Cases/Final/search with city,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:45,16.450s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.000s,NOT_RUN
check,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.000s,NOT_RUN
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:29,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:29,2018-12-04 11:46:32,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-04 11:46:32,2018-12-04 11:46:32,0.191s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:32,2018-12-04 11:46:35,3.000s,PASSED
check,Chrome 70.0.3538.110,,2018-12-04 11:46:35,2018-12-04 11:46:35,0.095s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-04 11:46:35,2018-12-04 11:46:35,0.032s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-04 11:46:35,2018-12-04 11:46:45,10.001s,PASSED
,,,,,,
Test Cases/Final/back to advanced search2,Chrome 70.0.3538.110,,2018-12-04 11:46:45,2018-12-04 11:46:53,7.635s,PASSED
