Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
home search_all field,Chrome 70.0.3538.110,,2018-12-08 15:32:05,2018-12-08 15:32:49,43.179s,PASSED
,,,,,,
Test Cases/Final/home search,Chrome 70.0.3538.110,,2018-12-08 15:32:06,2018-12-08 15:32:48,42.076s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 15:32:06,2018-12-08 15:32:09,3.195s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 15:32:09,2018-12-08 15:32:10,1.192s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 15:32:10,2018-12-08 15:32:20,9.847s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 15:32:20,2018-12-08 15:32:21,0.361s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:32:21,2018-12-08 15:32:26,5.025s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 15:32:26,2018-12-08 15:32:26,0.209s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:32:26,2018-12-08 15:32:31,5.004s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:32:31,2018-12-08 15:32:31,0.180s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:32:31,2018-12-08 15:32:36,5.001s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 15:32:36,2018-12-08 15:32:36,0.157s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:32:36,2018-12-08 15:32:41,5.006s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 15:32:41,2018-12-08 15:32:43,1.579s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 15:32:43,2018-12-08 15:32:48,5.002s,PASSED
