Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
advanced search,Chrome 70.0.3538.110,,2018-12-08 13:24:21,2018-12-08 13:26:58,2m - 37.351s,ERROR
,,,,,,
Test Cases/Final/search_with_specialty,Chrome 70.0.3538.110,,2018-12-08 13:24:21,2018-12-08 13:24:59,38.004s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:24:21,2018-12-08 13:24:24,2.856s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:24:24,2018-12-08 13:24:25,1.150s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:24:25,2018-12-08 13:24:35,9.963s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:24:35,2018-12-08 13:24:37,1.769s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:24:37,2018-12-08 13:24:40,3.020s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:24:40,2018-12-08 13:24:43,2.631s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:24:43,2018-12-08 13:24:46,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:24:46,2018-12-08 13:24:46,0.084s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:24:46,2018-12-08 13:24:49,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 13:24:49,2018-12-08 13:24:49,0.112s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 13:24:49,2018-12-08 13:24:49,0.046s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:24:49,2018-12-08 13:24:59,10.001s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 13:24:59,2018-12-08 13:24:59,0.000s,PASSED
,,,,,,
Test Cases/Final/back to advanced search,Chrome 70.0.3538.110,,2018-12-08 13:24:59,2018-12-08 13:25:09,10.209s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:24:59,2018-12-08 13:25:03,3.806s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:25:03,2018-12-08 13:25:08,5.006s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:25:08,2018-12-08 13:25:09,1.271s,PASSED
,,,,,,
Test Cases/Final/search with kind of school,Chrome 70.0.3538.110,,2018-12-08 13:25:09,2018-12-08 13:25:26,16.364s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:25:10,2018-12-08 13:25:10,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:25:10,2018-12-08 13:25:10,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:25:10,2018-12-08 13:25:10,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:25:10,2018-12-08 13:25:10,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:25:10,2018-12-08 13:25:10,0.001s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:25:10,2018-12-08 13:25:10,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:25:10,2018-12-08 13:25:13,3.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:25:13,2018-12-08 13:25:13,0.086s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:25:13,2018-12-08 13:25:16,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 13:25:16,2018-12-08 13:25:16,0.102s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 13:25:16,2018-12-08 13:25:16,0.026s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:25:16,2018-12-08 13:25:26,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 13:25:26,2018-12-08 13:25:26,0.000s,PASSED
,,,,,,
Test Cases/Final/back to advanced search1,Chrome 70.0.3538.110,,2018-12-08 13:25:26,2018-12-08 13:25:34,8.007s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:25:26,2018-12-08 13:25:27,0.792s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:25:27,2018-12-08 13:25:32,5.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:25:32,2018-12-08 13:25:34,2.011s,PASSED
,,,,,,
Test Cases/Final/search with country,Chrome 70.0.3538.110,,2018-12-08 13:25:34,2018-12-08 13:25:41,7.474s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:25:34,2018-12-08 13:25:34,0.001s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:25:34,2018-12-08 13:25:34,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:25:34,2018-12-08 13:25:34,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:25:34,2018-12-08 13:25:34,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:25:34,2018-12-08 13:25:34,0.001s,NOT_RUN
