Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
parent can join to school,Chrome 70.0.3538.110,,2018-12-03 14:39:29,2018-12-03 14:40:31,1m - 1.960s,FAILED
,,,,,,
Test Cases/Final/REG as parent,Chrome 70.0.3538.110,,2018-12-03 14:39:30,2018-12-03 14:39:59,29.530s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:39:30,2018-12-03 14:39:33,3.093s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:39:33,2018-12-03 14:39:34,1.140s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:39:34,2018-12-03 14:39:38,3.845s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:39:38,2018-12-03 14:39:43,5.029s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:39:43,2018-12-03 14:39:43,0.362s,PASSED
Statement - par_uname = org.apache.commons.lang.RandomStringUtils.randomAlphabetic(6),Chrome 70.0.3538.110,,2018-12-03 14:39:43,2018-12-03 14:39:43,0.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:39:43,2018-12-03 14:39:44,0.325s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:39:44,2018-12-03 14:39:44,0.353s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:39:44,2018-12-03 14:39:44,0.271s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:39:44,2018-12-03 14:39:45,0.261s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 14:39:45,2018-12-03 14:39:45,0.165s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:39:45,2018-12-03 14:39:48,3.002s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-03 14:39:48,2018-12-03 14:39:48,0.219s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:39:48,2018-12-03 14:39:51,3.001s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 14:39:51,2018-12-03 14:39:51,0.127s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:39:51,2018-12-03 14:39:56,5.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:39:56,2018-12-03 14:39:56,0.259s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:39:56,2018-12-03 14:39:57,0.318s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-03 14:39:57,2018-12-03 14:39:57,0.077s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:39:57,2018-12-03 14:39:59,2.330s,PASSED
,,,,,,
Test Cases/Final/nav_to_HS,Chrome 70.0.3538.110,,2018-12-03 14:39:59,2018-12-03 14:40:10,11.163s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:39:59,2018-12-03 14:40:10,11.002s,PASSED
,,,,,,
Test Cases/Final/logout,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:17,6.950s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:10,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:40:10,2018-12-03 14:40:11,0.089s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:11,2018-12-03 14:40:16,5.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:40:16,2018-12-03 14:40:17,1.655s,PASSED
,,,,,,
Test Cases/Final/login as parent,Chrome 70.0.3538.110,,2018-12-03 14:40:17,2018-12-03 14:40:30,13.182s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:40:17,2018-12-03 14:40:20,2.789s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:40:20,2018-12-03 14:40:21,1.119s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:40:21,2018-12-03 14:40:25,4.039s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:25,2018-12-03 14:40:30,5.002s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:40:30,2018-12-03 14:40:30,0.046s,FAILED
,,,,,,
Test Cases/Final/JoinToSchoool,Chrome 70.0.3538.110,,2018-12-03 14:40:30,2018-12-03 14:40:31,0.231s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.015s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-03 14:40:31,2018-12-03 14:40:31,0.024s,FAILED
