Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
student can compare between schools,Chrome 70.0.3538.110,,2018-12-08 13:29:20,2018-12-08 13:31:09,1m - 49.631s,FAILED
,,,,,,
Test Cases/Final/REG as student,Chrome 70.0.3538.110,,2018-12-08 13:29:20,2018-12-08 13:30:21,1m - 0.955s,FAILED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:29:20,2018-12-08 13:29:23,2.739s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:29:23,2018-12-08 13:29:24,1.136s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:29:24,2018-12-08 13:29:31,6.241s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:29:31,2018-12-08 13:29:31,0.338s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:31,2018-12-08 13:29:34,3.016s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:29:34,2018-12-08 13:29:34,0.287s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:34,2018-12-08 13:29:37,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:29:37,2018-12-08 13:29:38,0.528s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:38,2018-12-08 13:29:41,3.006s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:29:41,2018-12-08 13:29:41,0.321s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:41,2018-12-08 13:29:44,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:29:44,2018-12-08 13:29:44,0.298s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:44,2018-12-08 13:29:47,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:29:47,2018-12-08 13:29:48,0.241s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:48,2018-12-08 13:29:51,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 13:29:51,2018-12-08 13:29:51,0.236s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:51,2018-12-08 13:29:56,5.004s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 13:29:56,2018-12-08 13:29:56,0.159s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:29:56,2018-12-08 13:30:01,5.002s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 13:30:01,2018-12-08 13:30:01,0.120s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:30:01,2018-12-08 13:30:04,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:30:04,2018-12-08 13:30:04,0.345s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:30:04,2018-12-08 13:30:07,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 13:30:07,2018-12-08 13:30:08,0.292s,PASSED
