Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
parent can join to school,Chrome 70.0.3538.110,,2018-12-03 14:42:43,2018-12-03 14:44:55,2m - 12.255s,PASSED
,,,,,,
Test Cases/Final/REG as parent,Chrome 70.0.3538.110,,2018-12-03 14:42:43,2018-12-03 14:43:13,30.097s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 14:42:43,2018-12-03 14:42:46,3.143s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 14:42:46,2018-12-03 14:42:48,1.138s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 14:42:48,2018-12-03 14:42:52,4.444s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:42:52,2018-12-03 14:42:57,5.030s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:42:57,2018-12-03 14:42:57,0.290s,PASSED
Statement - par_uname = org.apache.commons.lang.RandomStringUtils.randomAlphabetic(6),Chrome 70.0.3538.110,,2018-12-03 14:42:57,2018-12-03 14:42:57,0.001s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:42:57,2018-12-03 14:42:58,0.282s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:42:58,2018-12-03 14:42:58,0.341s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:42:58,2018-12-03 14:42:58,0.289s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:42:58,2018-12-03 14:42:58,0.249s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 14:42:58,2018-12-03 14:42:59,0.162s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:42:59,2018-12-03 14:43:02,3.002s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-03 14:43:02,2018-12-03 14:43:02,0.194s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:43:02,2018-12-03 14:43:05,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 14:43:05,2018-12-03 14:43:05,0.137s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 14:43:05,2018-12-03 14:43:10,5.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:43:10,2018-12-03 14:43:10,0.276s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 14:43:10,2018-12-03 14:43:11,0.311s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-03 14:43:11,2018-12-03 14:43:11,0.087s,PASSED
click,Chrome 70.0.3538.110,,2018-12-03 14:43:11,2018-12-03 14:43:13,2.364s,PASSED
,,,,,,
Test Cases/Final/nav_to_HS,Chrome 70.0.3538.110,,2018-12-03 14:43:13,2018-12-03 14:43:24,10.690s,PASSED
