Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add review,Chrome 70.0.3538.102,,2018-11-28 10:20:13,2018-11-28 10:21:24,1m - 10.996s,FAILED
,,,,,,
Test Cases/InProgress/Login,Chrome 70.0.3538.102,,2018-11-28 10:20:13,2018-11-28 10:20:51,37.834s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-28 10:20:13,2018-11-28 10:20:23,10.169s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-28 10:20:23,2018-11-28 10:20:25,1.138s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-28 10:20:25,2018-11-28 10:20:39,14.725s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-28 10:20:39,2018-11-28 10:20:44,5.027s,PASSED
click,Chrome 70.0.3538.102,,2018-11-28 10:20:44,2018-11-28 10:20:47,2.823s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-28 10:20:47,2018-11-28 10:20:51,3.408s,FAILED
,,,,,,
Test Cases/InProgress/add review,Chrome 70.0.3538.102,,2018-11-28 10:20:51,2018-11-28 10:21:22,31.193s,FAILED
click,Chrome 70.0.3538.102,,2018-11-28 10:20:51,2018-11-28 10:21:22,31.055s,FAILED
