Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
advanced search1,Chrome 70.0.3538.110,,2018-12-08 13:10:33,2018-12-08 13:12:18,1m - 44.665s,ERROR
,,,,,,
Test Cases/Final/search_with_specialty,Chrome 70.0.3538.110,,2018-12-08 13:10:34,2018-12-08 13:11:20,46.367s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:10:34,2018-12-08 13:10:41,7.263s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:10:41,2018-12-08 13:10:42,1.134s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:10:42,2018-12-08 13:10:57,14.910s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:10:57,2018-12-08 13:10:59,1.893s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:10:59,2018-12-08 13:11:02,3.018s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:11:02,2018-12-08 13:11:04,1.460s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:11:04,2018-12-08 13:11:07,3.003s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:11:07,2018-12-08 13:11:07,0.084s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:11:07,2018-12-08 13:11:10,3.002s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 13:11:10,2018-12-08 13:11:10,0.187s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 13:11:10,2018-12-08 13:11:10,0.049s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:11:10,2018-12-08 13:11:20,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:20,0.001s,PASSED
,,,,,,
Test Cases/Final/search with kind of school,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:37,16.579s,ERROR
openBrowser,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:20,0.002s,NOT_RUN
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:20,0.001s,NOT_RUN
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:20,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:20,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:20,0.000s,NOT_RUN
click,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:20,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 13:11:20,2018-12-08 13:11:23,3.001s,PASSED
click,Chrome 70.0.3538.110,,2018-12-08 13:11:23,2018-12-08 13:11:23,0.152s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:11:23,2018-12-08 13:11:26,3.001s,PASSED
check,Chrome 70.0.3538.110,,2018-12-08 13:11:26,2018-12-08 13:11:27,0.246s,PASSED
verifyElementChecked,Chrome 70.0.3538.110,,2018-12-08 13:11:27,2018-12-08 13:11:27,0.044s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 13:11:27,2018-12-08 13:11:37,10.002s,PASSED
verifyTextPresent,Chrome 70.0.3538.110,,2018-12-08 13:11:37,2018-12-08 13:11:37,0.000s,PASSED
,,,,,,
