Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add to favourite,Chrome 70.0.3538.110,,2018-12-08 12:18:37,2018-12-08 12:20:45,2m - 7.465s,PASSED
,,,,,,
Test Cases/Final/Reg as visitor,Chrome 70.0.3538.110,,2018-12-08 12:18:38,2018-12-08 12:19:34,56.791s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-08 12:18:38,2018-12-08 12:18:41,2.941s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-08 12:18:41,2018-12-08 12:18:42,1.143s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-08 12:18:42,2018-12-08 12:18:46,3.830s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:18:46,2018-12-08 12:18:49,3.047s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:18:49,2018-12-08 12:18:49,0.412s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:18:49,2018-12-08 12:18:52,3.005s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:18:52,2018-12-08 12:18:53,0.369s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:18:53,2018-12-08 12:18:56,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:18:56,2018-12-08 12:18:56,0.789s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:18:56,2018-12-08 12:18:59,3.004s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:18:59,2018-12-08 12:19:00,0.253s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:19:00,2018-12-08 12:19:03,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:19:03,2018-12-08 12:19:03,0.787s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:19:03,2018-12-08 12:19:06,3.003s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:19:06,2018-12-08 12:19:06,0.001s,NOT_RUN
delay,Chrome 70.0.3538.110,,2018-12-08 12:19:06,2018-12-08 12:19:09,3.000s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-08 12:19:09,2018-12-08 12:19:10,0.274s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:19:10,2018-12-08 12:19:13,3.003s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 12:19:13,2018-12-08 12:19:13,0.161s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:19:13,2018-12-08 12:19:16,3.001s,PASSED
selectOptionByIndex,Chrome 70.0.3538.110,,2018-12-08 12:19:16,2018-12-08 12:19:16,0.171s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-08 12:19:16,2018-12-08 12:19:19,3.002s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-08 12:19:19,2018-12-08 12:19:19,0.347s,PASSED
