Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
school can add event,Chrome 70.0.3538.110,,2018-12-03 13:57:38,2018-12-03 13:59:49,2m - 10.472s,FAILED
,,,,,,
Test Cases/Final/reg as school,Chrome 70.0.3538.110,,2018-12-03 13:57:39,2018-12-03 13:58:21,42.745s,PASSED
openBrowser,Chrome 70.0.3538.110,,2018-12-03 13:57:39,2018-12-03 13:57:42,3.388s,PASSED
maximizeWindow,Chrome 70.0.3538.110,,2018-12-03 13:57:42,2018-12-03 13:57:44,1.174s,PASSED
navigateToUrl,Chrome 70.0.3538.110,,2018-12-03 13:57:44,2018-12-03 13:57:54,10.445s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:57:54,2018-12-03 13:57:54,0.002s,NOT_RUN
setText,Chrome 70.0.3538.110,,2018-12-03 13:57:54,2018-12-03 13:57:54,0.454s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:57:54,2018-12-03 13:57:55,0.367s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:57:55,2018-12-03 13:57:55,0.527s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:57:55,2018-12-03 13:57:56,0.409s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:57:56,2018-12-03 13:57:56,0.344s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:57:56,2018-12-03 13:57:57,0.414s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 13:57:57,2018-12-03 13:57:57,0.246s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:57:57,2018-12-03 13:58:00,3.024s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 13:58:00,2018-12-03 13:58:00,0.144s,PASSED
delay,Chrome 70.0.3538.110,,2018-12-03 13:58:00,2018-12-03 13:58:03,3.003s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 13:58:03,2018-12-03 13:58:03,0.187s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 13:58:03,2018-12-03 13:58:03,0.155s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 13:58:03,2018-12-03 13:58:03,0.160s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:03,2018-12-03 13:58:04,0.146s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:04,2018-12-03 13:58:04,0.156s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:04,2018-12-03 13:58:04,0.658s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:04,2018-12-03 13:58:05,0.430s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:05,2018-12-03 13:58:06,0.705s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:06,2018-12-03 13:58:06,0.629s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:06,2018-12-03 13:58:07,0.665s,PASSED
setText,Chrome 70.0.3538.110,,2018-12-03 13:58:07,2018-12-03 13:58:08,0.745s,PASSED
uploadFile,Chrome 70.0.3538.110,,2018-12-03 13:58:08,2018-12-03 13:58:08,0.065s,PASSED
selectOptionByValue,Chrome 70.0.3538.110,,2018-12-03 13:58:08,2018-12-03 13:58:08,0.149s,PASSED
