Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
add review,Chrome 70.0.3538.102,,2018-11-27 21:03:10,2018-11-27 21:05:34,2m - 24.272s,FAILED
,,,,,,
Test Cases/InProgress/Login,Chrome 70.0.3538.102,,2018-11-27 21:03:11,2018-11-27 21:05:00,1m - 49.587s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-27 21:03:11,2018-11-27 21:03:17,5.646s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-27 21:03:17,2018-11-27 21:03:18,1.361s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-27 21:03:18,2018-11-27 21:04:22,1m - 3.736s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-27 21:04:22,2018-11-27 21:04:27,5.043s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-27 21:04:27,2018-11-27 21:05:00,33.252s,FAILED
,,,,,,
Test Cases/InProgress/add review,Chrome 70.0.3538.102,,2018-11-27 21:05:00,2018-11-27 21:05:33,33.092s,FAILED
click,Chrome 70.0.3538.102,,2018-11-27 21:05:00,2018-11-27 21:05:33,32.862s,FAILED
